"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"67","GO:0060326","GO:0060326","cell chemotaxis","47/1187","319/18903",4.15208638607259e-08,3.41715516622177e-06,2.49957018241786e-06,"EPHA2/EDN2/S1PR1/S100A14/DPP4/ACKR3/ITGA9/CX3CR1/ACKR4/EPHB1/SLIT2/PDGFRA/KIT/CXCL3/CXCL2/CXCL9/CXCL10/CXCL11/LEF1/FGF2/SEMA5A/CCL28/FGF1/DUSP1/NEDD9/EDN1/PTN/RARRES2/EGR3/CCN3/CCL21/ANXA1/CXCL12/ADAM8/SAA1/PDGFD/NR4A1/EDNRB/F7/CTSG/PRKD1/CX3CL1/IL34/MMP28/CCL14/EDN3/VEGFD",47
"68","GO:0051962","GO:0051962","positive regulation of nervous system development","43/1187","279/18903",4.19915377896395e-08,3.41715516622177e-06,2.49957018241786e-06,"CRABP2/ASPM/FN1/EPHA4/OXTR/CX3CR1/EPHB1/MME/SLIT2/KIT/FGF2/SEMA5A/MAP1B/ID4/RELN/LRRN3/PTPRZ1/PLXNA4/PTN/XRCC2/IL33/NTRK2/CXCL12/EGR2/NEURL1/DIXDC1/DRD2/AMIGO2/FLRT2/METRN/CX3CL1/IL34/SLC7A5/ASPA/HAP1/GFAP/WDR62/BMP2/SYNDIG1/E2F1/SOX10/MIR221/PAK3",43
"69","GO:0043270","GO:0043270","positive regulation of ion transport","44/1187","289/18903",4.23158123598891e-08,3.41715516622177e-06,2.49957018241786e-06,"GSTM2/PLA2G4A/PLA2R1/OXTR/STAC/MYLK/P2RY12/CXCL9/CXCL10/CXCL11/PKD2/SNCA/ANK2/ADRB2/KCNMB1/EDN1/ADCYAP1R1/CACNA2D1/ABCB1/RELN/CAV1/LEP/CXCL12/KCNIP2/ADRA2A/TRPC6/DRD2/SCN3B/CNTN1/AVPR1A/TESC/CEMIP/CX3CL1/ATP1B2/STAC2/HAP1/CACNG4/MAP2K6/KCNJ2/JPH2/KCNB1/EDN3/DMD/RGN",44
"66","GO:0051216","GO:0051216","cartilage development","35/1187","201/18903",3.49958788581107e-08,2.95450056056655e-06,2.16114901018508e-06,"BMP8A/CCN1/COL11A1/OSR1/MATN3/PKDCC/SIX2/EFEMP1/HOXD3/RARB/TGFBR2/PTH1R/HYAL1/FGFR3/CYTL1/BMPR1B/FGF2/GHR/PITX1/BMP6/EDN1/GPLD1/HOXA3/HOXA5/LEP/CCN3/CCN4/NFIB/OGN/MMP13/ZBTB16/SOX5/COMP/BMP2/BGN",35
"64","GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","16/1187","50/18903",3.40874675324184e-08,2.94974511864493e-06,2.15767051411062e-06,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",16
"65","GO:0010720","GO:0010720","positive regulation of cell development","46/1187","307/18903",3.4410163803288e-08,2.94974511864493e-06,2.15767051411062e-06,"CRABP2/ASPM/LIMS2/FN1/EPHA4/CX3CR1/MME/ADIPOQ/SLIT2/KIT/PDE5A/FGF2/SEMA5A/MAP1B/NEDD9/ID4/RELN/PTPRZ1/PLXNA4/PTN/XRCC2/IL33/NTRK2/RET/CXCL12/EGR2/NEURL1/DIXDC1/DRD2/FERMT2/METRN/CX3CL1/CDH5/IL34/SLC7A5/ASPA/HAP1/GFAP/WDR62/BMP2/E2F1/AURKA/CLDN5/SOX10/MIR221/PAK3",46
"62","GO:0019216","GO:0019216","regulation of lipid metabolic process","50/1187","347/18903",3.20809281098949e-08,2.86358357544126e-06,2.09464533269894e-06,"CCN1/FMO2/PROX1/ACADL/PPARG/P2RY12/ADIPOQ/FGFR3/PDGFRA/KIT/HSD17B13/SNCA/FGF2/PLPP1/EGR1/FGF1/NR3C1/BMP6/GPLD1/ADGRF5/MLXIPL/PDK4/CAV1/LEP/RARRES2/TEK/CCL21/ANXA1/AKR1C3/CCDC3/SORBS1/ADRA2A/PNPLA2/ADM/DKK3/PDE3B/LGALS12/DGAT2/THRSP/ABCD2/AVPR1A/ACACB/HCAR2/IRS2/PRKD1/CES1/C3/BMP2/PPARA/RGN",50
"63","GO:0042060","GO:0042060","wound healing","59/1187","442/18903",3.23772012298635e-08,2.86358357544126e-06,2.09464533269894e-06,"CLDN19/PLPP3/CCN1/F3/PEAR1/DDR2/SELP/PLA2G4A/CSRP1/CD34/FAP/TFPI/FZD7/FN1/PPARG/TGFBR2/PROS1/MYLK/P2RY12/PDGFRA/MMRN1/NDNF/FGF2/F2RL2/FGF1/F12/EDN1/NOTCH4/DST/AQP1/CAV1/NRG1/CCN4/KANK1/IL33/ANXA1/TLR4/ACTA2/ADRA2A/SAA1/AHNAK/MCAM/VWF/IGF1/F7/F10/CTSG/FERMT2/TYRO3/PPL/CX3CL1/PRKCA/EMILIN2/COMP/PLAUR/MYL9/PPARA/MIR221/F8",59
"61","GO:0051302","GO:0051302","regulation of cell division","34/1187","190/18903",2.72413032767317e-08,2.48833675176966e-06,1.82016093679905e-06,"CDCA8/TAL1/TXNIP/ASPM/KIF14/ANKRD53/ECT2/TP63/FGF2/PLK4/FGF1/MIR145/PTN/SOX17/PTCH1/CDC14B/E2F8/CAT/PDGFD/DRD2/RACGAP1/CIT/FGF7/KIF23/BLM/PLK1/ORC6/AURKB/CDC6/KIF18B/AURKA/VEGFD/NAP1L2/KLHL13",34
"60","GO:0061564","GO:0061564","axon development","64/1187","490/18903",1.96480363682746e-08,1.8246476440671e-06,1.33468766347297e-06,"EPHA2/EDN2/ARTN/JUN/CRABP2/IGSF9/LAMC2/LGR6/NFASC/FN1/EPHA4/CHL1/SEMA3G/BOC/KALRN/EPHB1/SLIT2/SPP1/BMPR1B/SEMA5A/MAP1B/SLIT3/EDN1/LAMA2/UST/HOXA2/SEMA3A/SEMA3D/RELN/PTPRZ1/PLXNA4/PTN/EPHB6/DPYSL2/NFIB/NTRK2/PTCH1/KLF4/GATA3/RET/CXCL12/EGR2/UNC5B/FOLR1/DIXDC1/NCAM1/DRD2/ROBO3/ROBO4/CNTN1/FLRT2/NDN/RGMA/METRN/EFNB3/NGFR/PTPRM/LAMA3/RNF165/NOVA2/EDN3/S100B/MIR221/PAK3",64
"58","GO:1905818","GO:1905818","regulation of chromosome separation","25/1187","111/18903",1.74816955112228e-08,1.66140029854632e-06,1.21527599576291e-06,"CDCA8/CDC20/NUF2/CENPF/NCAPH/SPC25/TACC3/NCAPG/CENPE/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/MAPK15/ZWINT/ESPL1/DLGAP5/BUB1B/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",25
"59","GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","16/1187","48/18903",1.75919988539543e-08,1.66140029854632e-06,1.21527599576291e-06,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",16
"57","GO:0042445","GO:0042445","hormone metabolic process","40/1187","241/18903",1.53033168224628e-08,1.49596633920636e-06,1.09426487048155e-06,"CRABP2/TPO/CYP26B1/DPP4/MME/PDGFRA/HSD17B11/SPP1/ADH1C/GHR/GCNT4/EGR1/NR3C1/BMP6/LEP/ALDH1A1/PCSK5/AKR1C1/AKR1C2/AKR1C3/GATA3/RBP4/PNPLA2/ADM/DKK3/DGAT2/RDH5/HSD17B6/EDNRB/CMA1/CTSG/FOXA1/ALDH1A2/CYP11A1/ALDH1A3/CHST9/HPN/LIPE/IL4I1/BMP2",40
"56","GO:0031577","GO:0031577","spindle checkpoint signaling","16/1187","47/18903",1.24502882733335e-08,1.23880368319668e-06,9.06156319442616e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",16
"53","GO:0007052","GO:0007052","mitotic spindle organization","28/1187","133/18903",1.21281369482975e-08,1.23819476057989e-06,9.05710906594121e-07,"CDCA8/CDC20/STIL/NUF2/NEK2/ANKRD53/SPC25/KIF15/TACC3/CENPE/CCNB1/KIFC1/TTK/GNAI1/TACC1/KIFC2/KIF11/CEP126/RACGAP1/DLGAP5/KIF23/PLK1/AURKB/NDC80/MISP/WDR62/AURKA/KIF4A",28
"54","GO:0051985","GO:0051985","negative regulation of chromosome segregation","17/1187","53/18903",1.22219511543241e-08,1.23819476057989e-06,9.05710906594121e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"55","GO:1905819","GO:1905819","negative regulation of chromosome separation","17/1187","53/18903",1.22219511543241e-08,1.23819476057989e-06,9.05710906594121e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"52","GO:0034764","GO:0034764","positive regulation of transmembrane transport","40/1187","237/18903",9.40878903976642e-09,1.00818793326112e-06,7.37466217853756e-07,"GSTM2/STAC/KLF15/ADIPOQ/CXCL9/CXCL10/CXCL11/PKD2/SNCA/ANK2/ACSL1/PIK3R1/ADRB2/KCNMB1/EDN1/ADCYAP1R1/CACNA2D1/ABCB1/RELN/CAV1/SORBS1/KCNIP2/TRPC6/IGF1/TESC/IRS2/CEMIP/CX3CL1/SLC7A5/ATP1B2/STAC2/HAP1/CACNG4/KCNJ2/C3/JPH2/EDN3/DMD/RGN/GPC3",40
"49","GO:0007094","GO:0007094","mitotic spindle assembly checkpoint signaling","16/1187","46/18903",8.71775014369843e-09,9.52456937268385e-07,6.96700279801864e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",16
"50","GO:0071173","GO:0071173","spindle assembly checkpoint signaling","16/1187","46/18903",8.71775014369843e-09,9.52456937268385e-07,6.96700279801864e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",16
"51","GO:0071174","GO:0071174","mitotic spindle checkpoint signaling","16/1187","46/18903",8.71775014369843e-09,9.52456937268385e-07,6.96700279801864e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",16
"48","GO:0033045","GO:0033045","regulation of sister chromatid segregation","25/1187","107/18903",7.90131713948359e-09,9.17211231275054e-07,6.70918858861414e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/KAT2B/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/MAPK15/ZWINT/ESPL1/DLGAP5/BUB1B/RMI2/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",25
"47","GO:0050678","GO:0050678","regulation of epithelial cell proliferation","58/1187","414/18903",7.31585038425594e-09,8.67317411512215e-07,6.34422680578701e-07,"JUN/TGFBR3/F3/PROX1/AKT3/OSR1/TACR1/ATOH8/LIMS2/MIR10B/FZD7/GPBAR1/PPARG/HYAL1/TP63/FGF2/SEMA5A/FGF1/BMP6/HOXA5/CAV2/CAV1/LEP/PTN/EGR3/SFRP1/NFIB/TEK/KLF9/MIR27B/PTCH1/GATA3/CXCL12/MMRN2/CDKN1C/DRD2/ST8SIA1/NR4A1/IGF1/RGCC/EDNRB/IRS2/PRKD1/FGF7/ALDH1A2/CDH13/STAT5A/NGFR/PRKCA/PTPRM/UHRF1/HPN/ZFP36/BMP2/PPP1R16B/VEGFD/RGN/GPC3",58
"45","GO:0045787","GO:0045787","positive regulation of cell cycle","53/1187","362/18903",7.12832571781935e-09,8.63971295283618e-07,6.31975073740539e-07,"CDCA8/TAL1/STIL/DDR2/KIF14/DTL/PROX1/NCAPH/KAT2B/CDC25A/HYAL1/ECT2/NCAPG/PKD2/MAD2L1/PLK4/CCNB1/CDC25C/EDN1/EZH2/NPM2/PBK/MAPK15/ANXA1/CKS2/CDC14B/CDK1/E2F8/CDCA5/DRD2/RAD51AP1/RACGAP1/ESPL1/IGF1/CIT/RGCC/FOXA1/DLGAP5/MEIS2/KIF23/CDT1/AURKB/SPAG5/CDC6/PRKCA/NDC80/PLCB1/FAM83D/AURKA/EDN3/PTK6/ADAMTS1/MIR221",53
"46","GO:0051960","GO:0051960","regulation of nervous system development","62/1187","456/18903",7.13256991799111e-09,8.63971295283618e-07,6.31975073740539e-07,"CRABP2/ASPM/KIF14/PROX1/FN1/EPHA4/HES6/OXTR/CX3CR1/SEMA3G/EPHB1/MME/SLIT2/KIT/SPP1/LEF1/FGF2/TPPP/SEMA5A/MAP1B/ID4/DAAM2/HEY2/SEMA3A/SEMA3D/RELN/LRRN3/PTPRZ1/PLXNA4/PTN/EZH2/XRCC2/IL33/NTRK2/BRINP1/CXCL12/EGR2/NEURL1/DIXDC1/DRD2/BHLHE41/AMIGO2/WASF3/FLRT2/NTRK3/METRN/CX3CL1/IL34/SLC7A5/ASPA/EFNB3/HAP1/GFAP/LGI4/WDR62/BMP2/SYNDIG1/E2F1/JAM2/SOX10/MIR221/PAK3",62
"42","GO:0033046","GO:0033046","negative regulation of sister chromatid segregation","17/1187","51/18903",6.2993298677229e-09,7.97724227794363e-07,5.83516871957489e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"43","GO:0033048","GO:0033048","negative regulation of mitotic sister chromatid segregation","17/1187","51/18903",6.2993298677229e-09,7.97724227794363e-07,5.83516871957489e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"44","GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation","17/1187","51/18903",6.2993298677229e-09,7.97724227794363e-07,5.83516871957489e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"40","GO:0045860","GO:0045860","positive regulation of protein kinase activity","59/1187","420/18903",4.89844597684358e-09,6.70720533372813e-07,4.90616599013778e-07,"CLSPN/CCN1/FCGR1A/DDR2/KIF14/PROX1/EPHA4/TGFBR2/ECT2/ADIPOQ/DOK7/KIT/PKD2/SNCA/BMPR1B/CENPE/PDE5A/FGF2/ACSL1/GHR/CCNB1/EGR1/FGF1/ADRB2/NEDD9/EDN1/SASH1/RELN/LEP/EZH2/NRG1/ANGPT1/VLDLR/MOB3B/CCL21/CKS2/TLR4/NEURL1/ADRA2A/ADAM8/FZD4/PDGFD/DRD2/GPRC5A/IGF1/RGCC/CAB39L/SPRY2/FERMT2/CEMIP/NTRK3/GPRC5B/IL34/CDC6/MMD/MAP2K6/PRNP/BMP2/EDN3",59
"41","GO:0044772","GO:0044772","mitotic cell cycle phase transition","64/1187","473/18903",4.93530902158746e-09,6.70720533372813e-07,4.90616599013778e-07,"CLSPN/CDCA8/CDC20/STIL/ORC1/MUC1/NES/DDR2/NUF2/KIF14/DTL/CENPF/RHOU/ZFP36L2/SPC25/CDC25A/HYAL1/TACC3/PKD2/CENPE/MAD2L1/CCNA2/CCNB1/CDC25C/DUSP1/ID4/TTK/INHBA/ABCB1/EZH2/NPM2/CCNE2/ANXA1/CKS2/CDC14B/KLF4/ZWINT/CDK1/CDCA5/FOXM1/ESPL1/CIT/RGCC/CDKN3/DLGAP5/FOXN3/BUB1B/CCNB2/BLM/CCNF/PKMYT1/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24/UBE2S/PLCB1/E2F1/AURKA/ADAMTS1/GTSE1/MIR221",64
"38","GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation","18/1187","56/18903",4.38608512371029e-09,6.27441097977023e-07,4.58958690325128e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/KAT2B/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",18
"39","GO:0050900","GO:0050900","leukocyte migration","57/1187","398/18903",4.39163726150465e-09,6.27441097977023e-07,4.58958690325128e-07,"TNFRSF18/EDN2/ARTN/S1PR1/S100A14/SELP/CD34/TACR1/DPP4/ITGA9/CX3CR1/CD200/P2RY12/SLIT2/KIT/CXCL3/CXCL2/CXCL9/CXCL10/CXCL11/PTGER4/CCL28/PIK3R1/DUSP1/NEDD9/EDN1/HOXA7/LEP/PTN/RARRES2/CCN3/IL33/CCL21/ANXA1/GATA3/RET/CXCL12/ADAM8/LYVE1/SAA1/PDGFD/ITGA7/EDNRB/F7/CTSG/CX3CL1/IL34/SPNS2/MMP28/CCL14/PECAM1/SIRPA/PLCB1/EDN3/JAM2/XG/VEGFD",57
"37","GO:0050673","GO:0050673","epithelial cell proliferation","65/1187","481/18903",3.93364431135085e-09,5.92385570347214e-07,4.33316380470853e-07,"EPHA2/JUN/TGFBR3/F3/CD34/PROX1/AKT3/OSR1/TACR1/ATOH8/LIMS2/FAP/MIR10B/FZD7/GPBAR1/PPARG/HYAL1/TP63/KIT/FGF2/SEMA5A/FGF1/BMP6/HOXA5/BMPER/CAV2/CAV1/LEP/PTN/EGR3/SFRP1/CCN3/NFIB/TEK/KLF9/MIR27B/PTCH1/GATA3/CXCL12/MMRN2/CDKN1C/LGR4/DRD2/ST8SIA1/NR4A1/IGF1/RGCC/EDNRB/IRS2/PRKD1/FGF7/ALDH1A2/CDH13/STAT5A/NGFR/PRKCA/PTPRM/UHRF1/HPN/ZFP36/BMP2/PPP1R16B/VEGFD/RGN/GPC3",65
"36","GO:0002040","GO:0002040","sprouting angiogenesis","35/1187","185/18903",3.80922555009276e-09,5.8958346569769e-07,4.31266705554361e-07,"EPHA2/E2F2/AKT3/MIR10B/ADAMTS9/SLIT2/LEF1/FGF2/SEMA5A/ESM1/FGF1/GPLD1/RSPO3/MEOX2/BMPER/EGR3/ADGRA2/ANGPT1/TEK/RECK/ANXA1/MIR27B/KLF4/MMRN2/E2F8/CREB3L1/NR4A1/CLEC14A/RHOJ/CDH13/NGFR/KLF2/PPP1R16B/VEGFD/MIR221",35
"35","GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","57/1187","395/18903",3.31478963197088e-09,5.27714509409764e-07,3.86010991127556e-07,"RGS2/PROX1/EPHA4/PPARG/KAT2B/CDC25A/ADIPOQ/KIT/PKD2/SNCA/BMPR1B/PDE5A/CCNA2/FGF2/SPRY1/ACSL1/GHR/CCNB1/CDC25C/FGF1/ADRB2/DUSP1/EDN1/TNXB/SASH1/PRKAR2B/CAV1/EZH2/SFRP1/CCNE2/CKS2/TLR4/ADRA2A/ADAM8/CDKN1C/FZD4/PDGFD/IRAK3/RGCC/CAB39L/SPRY2/FERMT2/CDKN3/CCNB2/CEMIP/NTRK3/BLM/CCNF/PKMYT1/PLK1/IL34/CDC6/MAP2K6/CEBPA/RASIP1/BMP2/EDN3",57
"34","GO:0045444","GO:0045444","fat cell differentiation","42/1187","244/18903",2.19355537671276e-09,3.59485016442456e-07,2.62954997480861e-07,"RGS2/LAMB3/ZFP36L2/INHBB/PPARG/ADIPOQ/PDGFRA/ADRB2/ID4/DLK2/ADGRF5/ARL4A/STEAP4/LEP/RARRES2/LPL/EBF2/SFRP1/FABP4/RUNX1T1/CCN4/MIR27B/KLF4/GATA3/CCDC3/GDF10/ARID5B/EGR2/FFAR4/LGALS12/ZBTB16/NR4A1/MEDAG/FOXO1/FERMT2/NUDT7/SLC2A4/CEBPA/ZFP36/BMP2/PLCB1/E2F1",42
"33","GO:0043542","GO:0043542","endothelial cell migration","46/1187","281/18903",2.03471301478809e-09,3.43558209648462e-07,2.51304905686108e-07,"EPHA2/EDN2/PLPP3/PROX1/AKT3/ATOH8/DPP4/FAP/MIR10B/PPARG/ADAMTS9/S100P/SLIT2/ANXA3/FGF2/SEMA5A/FGF1/EDN1/GPLD1/SASH1/MEOX2/BMPER/PTN/EGR3/ADGRA2/ANGPT1/CCN3/TEK/ANXA1/MIR27B/KLF4/GATA3/MMRN2/LGALS12/NR4A1/DCN/RGCC/PRKD1/CLEC14A/RHOJ/CDH5/CDH13/STAT5A/PRKCA/PTPRM/MIR221",46
"32","GO:0001822","GO:0001822","kidney development","49/1187","309/18903",1.83203710196e-09,3.19003460378785e-07,2.33343672986484e-07,"CD34/PROX1/CENPF/KIF26B/OSR1/SIX2/CYP26B1/EPHA4/RARB/KLF15/MME/ADIPOQ/SLIT2/PDGFRA/PKD2/FGF2/SPRY1/IRX1/GCNT4/KLHL3/EGR1/FGF1/BMP6/DACT2/AQP1/BMPER/SFRP1/SOX17/ANGPT1/TEK/PCSK5/PTCH1/GATA3/RET/ARID5B/ACTA2/LGR4/CAT/PDGFD/ZBTB16/TNS2/HOXC11/EDNRB/ALDH1A2/PECAM1/BMP2/ADAMTS1/RGN/GPC3",49
"31","GO:0007059","GO:0007059","chromosome segregation","57/1187","382/18903",9.36348714368953e-10,1.6830113020851e-07,1.23108394636217e-07,"CDCA8/CDC20/KIF2C/NUF2/KIF14/NEK2/CENPF/ANKRD53/NCAPH/SPC25/HJURP/KAT2B/SGO1/ECT2/TACC3/NCAPG/CENPE/MAD2L1/MND1/CENPK/CCNB1/NR3C1/PTTG1/DUSP1/KIFC1/TTK/CDCA2/ESCO2/CCNE2/MAPK15/ZWINT/KIF11/MKI67/KIF18A/CDCA5/RACGAP1/ESPL1/SKA3/DLGAP5/BUB1B/KNL1/KIF23/RMI2/PLK1/CDT1/AURKB/SPAG5/CDC6/TOP2A/KIF18B/EME1/BRIP1/NDC80/SKA1/SPC24/FAM83D/KIF4A",57
"30","GO:0061448","GO:0061448","connective tissue development","46/1187","274/18903",8.80328529356105e-10,1.63506352185741e-07,1.19601125111117e-07,"BMP8A/CCN1/COL11A1/CD34/OSR1/MATN3/PKDCC/SIX2/EFEMP1/HOXD3/PPARG/RARB/TGFBR2/PTH1R/HYAL1/FGFR3/CYTL1/BMPR1B/FGF2/GHR/ARRDC3/PITX1/EGR1/BMP6/EDN1/ID4/GPLD1/HOXA3/HOXA5/LEP/EBF2/CCN3/CCN4/NFIB/OGN/ARID5B/ACTA2/DGAT2/MMP13/PDGFD/ZBTB16/SOX5/FOXA1/COMP/BMP2/BGN",46
"28","GO:0043434","GO:0043434","response to peptide hormone","61/1187","421/18903",7.88324025643954e-10,1.53501072025013e-07,1.12282493459941e-07,"ALPL/TGFBR3/DDR2/INHBB/ACVR1C/CPS1/PID1/TWIST2/OXTR/TIMP4/PPARG/KAT2B/KLF15/ADIPOQ/CCNA2/GHR/PIK3R1/MAP1B/CDO1/EGR1/MIR145/EDN1/GPLD1/INHBA/GNAI1/PDK4/CAV2/CAV1/LEP/RARRES2/LPL/KANK1/ANXA1/CXCL12/EGR2/SORBS1/ADM/PDE3B/CAT/SIK2/NR4A1/TNS2/SOCS2/GJB2/KL/FOXO1/EDNRB/IRS2/F7/FOS/CYP11A1/TRARG1/SLC2A4/CDC6/STAT5A/BRIP1/GDF15/PLCB1/TFF1/PPARA/PFKFB1",61
"29","GO:0098813","GO:0098813","nuclear chromosome segregation","51/1187","321/18903",7.98910819943534e-10,1.53501072025013e-07,1.12282493459941e-07,"CDCA8/CDC20/KIF2C/NUF2/KIF14/NEK2/CENPF/ANKRD53/NCAPH/SPC25/KAT2B/SGO1/ECT2/TACC3/NCAPG/CENPE/MAD2L1/MND1/CENPK/CCNB1/PTTG1/DUSP1/KIFC1/TTK/ESCO2/CCNE2/MAPK15/ZWINT/KIF11/KIF18A/CDCA5/RACGAP1/ESPL1/DLGAP5/BUB1B/KNL1/KIF23/RMI2/PLK1/CDT1/AURKB/SPAG5/CDC6/TOP2A/KIF18B/EME1/BRIP1/NDC80/SPC24/FAM83D/KIF4A",51
"27","GO:0072001","GO:0072001","renal system development","51/1187","318/18903",5.70251814473669e-10,1.17683078157307e-07,8.60824571400407e-08,"CD34/PROX1/CENPF/KIF26B/OSR1/SIX2/CYP26B1/EPHA4/RARB/KLF15/MME/ADIPOQ/SLIT2/PDGFRA/PKD2/FGF2/SPRY1/IRX1/GCNT4/KLHL3/EGR1/FGF1/BMP6/TBX18/DACT2/AQP1/BMPER/SFRP1/SOX17/ANGPT1/TEK/PCSK5/PTCH1/GATA3/RET/ARID5B/ACTA2/RBP4/LGR4/CAT/PDGFD/ZBTB16/TNS2/HOXC11/EDNRB/ALDH1A2/PECAM1/BMP2/ADAMTS1/RGN/GPC3",51
"26","GO:0051983","GO:0051983","regulation of chromosome segregation","30/1187","132/18903",5.2874688497153e-10,1.13314524733129e-07,8.28869610773183e-08,"CDCA8/CDC20/KIF2C/NUF2/CENPF/NCAPH/SPC25/KAT2B/TACC3/NCAPG/CENPE/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/CDCA2/MAPK15/ZWINT/MKI67/ESPL1/DLGAP5/BUB1B/RMI2/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",30
"25","GO:0090068","GO:0090068","positive regulation of cell cycle process","45/1187","260/18903",4.89573741222393e-10,1.09116195443647e-07,7.98159800426571e-08,"CDCA8/STIL/DDR2/KIF14/DTL/NCAPH/KAT2B/CDC25A/HYAL1/ECT2/NCAPG/MAD2L1/PLK4/CCNB1/CDC25C/EDN1/EZH2/NPM2/PBK/MAPK15/ANXA1/CDC14B/CDK1/E2F8/CDCA5/DRD2/RAD51AP1/RACGAP1/ESPL1/IGF1/CIT/RGCC/DLGAP5/KIF23/CDT1/AURKB/SPAG5/CDC6/NDC80/PLCB1/FAM83D/AURKA/EDN3/ADAMTS1/MIR221",45
"24","GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","34/1187","163/18903",4.40312538428058e-10,1.02225894338381e-07,7.47758837190106e-08,"CDCA8/CDC20/STIL/NUF2/NEK2/CENPA/ANKRD53/SPC25/KIF15/TACC3/CENPE/MAD2L1/SPRY1/CCNB1/KIFC1/TTK/GNAI1/TACC1/KIFC2/SAPCD2/KIF11/CEP126/RACGAP1/ESPL1/SPRY2/DLGAP5/KIF23/PLK1/AURKB/NDC80/MISP/WDR62/AURKA/KIF4A",34
"23","GO:1901654","GO:1901654","response to ketone","39/1187","205/18903",4.17656490123263e-10,1.01181824476818e-07,7.40121706982734e-08,"PTGFR/TGFBR3/TXNIP/TNFSF4/TACR1/CPS1/OXTR/ADCY5/SLIT2/SPP1/PTGER4/NR3C1/SLIT3/EDN1/SGK1/HOXA9/HOXA10/AQP1/GNAI1/CAV1/SFRP1/FBXO32/CCL21/KLF9/AKR1C2/AKR1C3/A2M/AVPR1A/GJB2/POSTN/F7/GNG2/FOS/NTRK3/KLF2/FOSB/SOX10/MAOB/FOXP3",39
"22","GO:0007051","GO:0007051","spindle organization","38/1187","195/18903",3.39585273601384e-10,8.60076883866777e-08,6.29126401619406e-08,"AUNIP/CDCA8/CDC20/STIL/NUF2/ASPM/NEK2/ANKRD53/SPC25/KIF15/TACC3/CENPE/TPPP/CCNB1/CCDC69/KIFC1/TTK/GNAI1/TACC1/MAPK15/KIFC2/KIF11/CEP126/RACGAP1/ESPL1/DLGAP5/GOLGA8A/STARD9/CCNB2/KIF23/PLK1/AURKB/SPAG5/NDC80/MISP/WDR62/AURKA/KIF4A",38
